X,Y,Z
-46.0598,53.9054,-9.2661
-48.1751,52.0205,-9.2678
-50.2133,50.0526,-9.2695
-52.1712,48.0049,-9.2712
-54.0457,45.8808,-9.2728
-55.8337,43.6834,-9.2745
-57.5325,41.4165,-9.2762
-59.1393,39.0836,-9.2778
-60.6515,36.6885,-9.2795
-62.0669,34.2349,-9.2811
-63.3830,31.7268,-9.2828
-64.5978,29.1683,-9.2845
-65.7094,26.5633,-9.2861
-66.7160,23.9161,-9.2878
-67.6161,21.2308,-9.2894
-68.4081,18.5119,-9.2911
-69.0908,15.7635,-9.2927
-69.6631,12.9902,-9.2944
-70.1242,10.1963,-9.2960
-70.4733,7.3863,-9.2977
-70.7098,4.5647,-9.2993
-70.8335,1.7360,-9.3010
-70.8439,-1.0953,-9.3026
-70.7413,-3.9246,-9.3043
-70.5258,-6.7475,-9.3059
-70.1976,-9.5594,-9.3076
-69.7574,-12.3559,-9.3092
-69.2058,-15.1325,-9.3109
-68.5438,-17.8848,-9.3125
-67.7723,-20.6083,-9.3141
-66.8927,-23.2987,-9.3158
-65.9063,-25.9518,-9.3174
-64.8148,-28.5632,-9.3190
-63.6198,-31.1289,-9.3207
-62.3234,-33.6447,-9.3223
-60.9275,-36.1066,-9.3240
-59.4344,-38.5107,-9.3256
-57.8465,-40.8531,-9.3272
-56.1664,-43.1302,-9.3289
-54.3966,-45.3383,-9.3305
-52.5402,-47.4738,-9.3321
-50.5999,-49.5334,-9.3337
-48.5790,-51.5137,-9.3354
-46.4806,-53.4117,-9.3370
-44.3082,-55.2242,-9.3386
-42.0652,-56.9485,-9.3403
-39.7551,-58.5818,-9.3419
-37.3817,-60.1214,-9.3435
-34.9488,-61.5648,-9.3452
-32.4602,-62.9099,-9.3468
-29.9200,-64.1545,-9.3484
-27.3321,-65.2965,-9.3500
-24.7008,-66.3343,-9.3517
-22.0302,-67.2660,-9.3533
-19.3246,-68.0902,-9.3549
-16.5883,-68.8057,-9.3565
-13.8257,-69.4113,-9.3582
-11.0412,-69.9060,-9.3598
-8.2392,-70.2890,-9.3614
-5.4243,-70.5598,-9.3630
-2.6009,-70.7179,-9.3647
0.2265,-70.7631,-9.3663
3.0534,-70.6953,-9.3679
5.8752,-70.5146,-9.3695
8.6874,-70.2213,-9.3712
11.4855,-69.8160,-9.3728
14.2652,-69.2991,-9.3744
17.0219,-68.6717,-9.3760
19.7512,-67.9346,-9.3777
22.4489,-67.0891,-9.3793
25.1105,-66.1366,-9.3809
27.7318,-65.0785,-9.3825
30.3087,-63.9165,-9.3842
32.8370,-62.6526,-9.3858
35.3128,-61.2887,-9.3874
37.7320,-59.8270,-9.3890
40.0908,-58.2699,-9.3907
42.3854,-56.6199,-9.3923
44.6122,-54.8795,-9.3939
46.7676,-53.0517,-9.3956
48.8482,-51.1392,-9.3972
50.8507,-49.1453,-9.3988
52.7718,-47.0729,-9.4004
54.6086,-44.9256,-9.4021
56.3581,-42.7066,-9.4037
58.0174,-40.4196,-9.4053
59.5840,-38.0682,-9.4070
61.0554,-35.6562,-9.4086
62.4291,-33.1873,-9.4102
63.7031,-30.6657,-9.4119
64.8753,-28.0953,-9.4135
65.9439,-25.4801,-9.4151
66.9070,-22.8245,-9.4168
67.7633,-20.1325,-9.4184
68.5113,-17.4086,-9.4200
69.1499,-14.6571,-9.4217
69.6780,-11.8823,-9.4233
70.0949,-9.0888,-9.4249
70.3997,-6.2809,-9.4266
70.5922,-3.4632,-9.4282
70.6722,-0.6401,-9.4296
70.6747,0.0000,-9.4299
70.6747,-0.0000,-9.4299
70.6152,2.8366,-9.4317
70.4419,5.6685,-9.4336
70.1552,8.4910,-9.4354
69.7553,11.2996,-9.4372
69.2431,14.0898,-9.4390
68.6194,16.8571,-9.4408
67.8851,19.5970,-9.4426
67.0414,22.3052,-9.4444
66.0898,24.9772,-9.4461
65.0317,27.6087,-9.4479
63.8689,30.1956,-9.4497
62.6033,32.7337,-9.4515
61.2368,35.2188,-9.4533
59.7718,37.6470,-9.4550
58.2106,40.0143,-9.4568
56.5556,42.3170,-9.4586
54.8097,44.5513,-9.4604
52.9755,46.7137,-9.4621
51.0561,48.8006,-9.4639
49.0545,50.8088,-9.4656
46.9740,52.7349,-9.4674
44.8180,54.5760,-9.4691
42.5899,56.3289,-9.4709
40.2933,57.9909,-9.4726
37.9320,59.5594,-9.4744
35.5097,61.0318,-9.4761
33.0303,62.4057,-9.4779
30.4979,63.6790,-9.4796
27.9165,64.8495,-9.4814
25.2902,65.9155,-9.4831
22.6235,66.8751,-9.4848
19.9204,67.7270,-9.4866
17.1854,68.4696,-9.4883
14.4230,69.1019,-9.4900
11.6374,69.6227,-9.4917
8.8333,70.0313,-9.4934
6.0152,70.3270,-9.4952
3.1876,70.5094,-9.4969
0.3550,70.5781,-9.4986
-2.4780,70.5331,-9.5003
-5.3067,70.3745,-9.5020
-8.1267,70.1024,-9.5037
-10.9335,69.7174,-9.5054
-13.7224,69.2201,-9.5071
-16.4890,68.6112,-9.5088
-19.2289,67.8918,-9.5105
-21.9376,67.0631,-9.5122
-24.6107,66.1264,-9.5139
-27.2440,65.0831,-9.5156
-29.8360,63.9338,-9.5174
-32.3770,62.6826,-9.5191
-34.8657,61.3305,-9.5207
-37.2980,59.8797,-9.5224
-39.6701,58.3324,-9.5241
-41.9780,56.6913,-9.5258
-44.2182,54.9589,-9.5275
-46.3869,53.1380,-9.5292
-48.4808,51.2316,-9.5309
-50.4964,49.2428,-9.5325
-52.4304,47.1747,-9.5342
-54.2799,45.0308,-9.5359
-56.0417,42.8144,-9.5376
-57.7131,40.5292,-9.5392
-59.2914,38.1788,-9.5409
-60.7740,35.7670,-9.5426
-62.1586,33.2978,-9.5442
-63.4429,30.7750,-9.5459
-64.6249,28.2029,-9.5476
-65.7027,25.5854,-9.5492
-66.6745,22.9269,-9.5509
-67.5388,20.2316,-9.5526
-68.2942,17.5038,-9.5542
-68.9394,14.7481,-9.5559
-69.4736,11.9687,-9.5576
-69.8957,9.1703,-9.5592
-70.2052,6.3572,-9.5609
-70.4015,3.5341,-9.5625
-70.4843,0.7055,-9.5642
-70.4535,-2.1241,-9.5658
-70.3092,-4.9501,-9.5675
-70.0515,-7.7679,-9.5691
-69.6810,-10.5730,-9.5708
-69.1982,-13.3609,-9.5724
-68.6040,-16.1271,-9.5741
-67.8992,-18.8671,-9.5757
-67.0850,-21.5765,-9.5774
-66.1628,-24.2510,-9.5790
-65.1339,-26.8862,-9.5807
-64.0002,-29.4779,-9.5823
-62.7634,-32.0220,-9.5840
-61.4256,-34.5142,-9.5856
-59.9888,-36.9507,-9.5873
-58.4554,-39.3275,-9.5889
-56.8280,-41.6407,-9.5905
-55.1090,-43.8867,-9.5922
-53.3014,-46.0618,-9.5938
-51.4079,-48.1625,-9.5955
-49.4318,-50.1855,-9.5971
-47.3761,-52.1275,-9.5987
-45.2441,-53.9853,-9.6004
-43.0395,-55.7560,-9.6020
-40.7655,-57.4367,-9.6036
-38.4260,-59.0248,-9.6053
-36.0248,-60.5176,-9.6069
-33.5656,-61.9128,-9.6086
-31.0525,-63.2081,-9.6102
-28.4896,-64.4015,-9.6118
-25.8808,-65.4910,-9.6135
-23.2305,-66.4749,-9.6151
-20.5430,-67.3515,-9.6167
-17.8225,-68.1196,-9.6184
-15.0735,-68.7779,-9.6200
-12.3004,-69.3252,-9.6216
-9.5076,-69.7608,-9.6233
-6.6996,-70.0840,-9.6249
-3.8811,-70.2942,-9.6265
-1.0565,-70.3910,-9.6282
1.7697,-70.3744,-9.6298
4.5928,-70.2444,-9.6314
7.4083,-70.0012,-9.6331
10.2117,-69.6452,-9.6347
12.9984,-69.1770,-9.6363
15.7641,-68.5973,-9.6379
18.5041,-67.9071,-9.6396
21.2142,-67.1075,-9.6412
23.8899,-66.1998,-9.6428
26.5269,-65.1855,-9.6445
29.1210,-64.0662,-9.6461
31.6680,-62.8436,-9.6477
34.1638,-61.5199,-9.6494
36.6043,-60.0972,-9.6510
38.9857,-58.5776,-9.6526
41.3042,-56.9638,-9.6543
43.5559,-55.2582,-9.6559
45.7373,-53.4638,-9.6575
47.8448,-51.5832,-9.6592
49.8751,-49.6197,-9.6608
51.8248,-47.5763,-9.6625
53.6910,-45.4563,-9.6641
55.4704,-43.2632,-9.6657
57.1604,-41.0006,-9.6674
58.7581,-38.6720,-9.6690
60.2610,-36.2812,-9.6706
61.6667,-33.8322,-9.6723
62.9729,-31.3287,-9.6739
64.1776,-28.7750,-9.6756
65.2787,-26.1750,-9.6772
66.2746,-23.5330,-9.6788
67.1635,-20.8532,-9.6805
67.9442,-18.1400,-9.6821
68.6153,-15.3978,-9.6838
69.1758,-12.6309,-9.6854
69.6248,-9.8438,-9.6871
69.9615,-7.0410,-9.6887
70.1855,-4.2271,-9.6904
70.2965,-1.4066,-9.6919
70.3097,0.0000,-9.6925
70.3097,0.0000,-9.6925
70.2500,2.8351,-9.6943
70.0760,5.6653,-9.6962
69.7881,8.4861,-9.6980
69.3866,11.2930,-9.6998
68.8724,14.0812,-9.7016
68.2461,16.8464,-9.7034
67.5089,19.5839,-9.7052
66.6619,22.2894,-9.7070
65.7066,24.9585,-9.7088
64.6444,27.5867,-9.7106
63.4772,30.1699,-9.7124
62.2068,32.7038,-9.7142
60.8354,35.1844,-9.7160
59.3650,37.6076,-9.7177
57.7983,39.9694,-9.7195
56.1376,42.2660,-9.7213
54.3857,44.4938,-9.7231
52.5455,46.6490,-9.7249
50.6200,48.7281,-9.7266
48.6122,50.7279,-9.7284
46.5255,52.6450,-9.7302
44.3633,54.4764,-9.7319
42.1291,56.2190,-9.7337
39.8265,57.8700,-9.7354
37.4594,59.4269,-9.7372
35.0314,60.8869,-9.7389
32.5466,62.2478,-9.7407
30.0091,63.5074,-9.7424
27.4230,64.6636,-9.7442
24.7924,65.7145,-9.7459
22.1216,66.6585,-9.7477
19.4151,67.4940,-9.7494
16.6772,68.2196,-9.7511
13.9124,68.8342,-9.7529
11.1251,69.3369,-9.7546
8.3199,69.7267,-9.7563
5.5013,70.0031,-9.7581
2.6741,70.1656,-9.7598
-0.1574,70.2140,-9.7615
-2.9884,70.1482,-9.7632
-5.8143,69.9682,-9.7649
-8.6306,69.6745,-9.7667
-11.4326,69.2675,-9.7684
-14.2159,68.7479,-9.7701
-16.9758,68.1164,-9.7718
-19.7080,67.3743,-9.7735
-22.4079,66.5226,-9.7752
-25.0712,65.5627,-9.7769
-27.6935,64.4963,-9.7786
-30.2733,63.3237,-9.7803
-32.8011,62.0494,-9.7820
-35.2753,60.6742,-9.7837
-37.6920,59.2004,-9.7854
-40.0472,57.6305,-9.7871
-42.3371,55.9669,-9.7888
-44.5580,54.2123,-9.7905
-46.7063,52.3697,-9.7922
-48.7784,50.4421,-9.7939
-50.7711,48.4325,-9.7956
-52.6810,46.3443,-9.7973
-54.5052,44.1808,-9.7990
-56.2405,41.9456,-9.8006
-57.8843,39.6423,-9.8023
-59.4338,37.2747,-9.8040
-60.8865,34.8466,-9.8057
-62.2401,32.3620,-9.8074
-63.4923,29.8250,-9.8090
-64.6412,27.2395,-9.8107
-65.6849,24.6100,-9.8124
-66.6216,21.9406,-9.8141
-67.4499,19.2356,-9.8157
-68.1685,16.4996,-9.8174
-68.7761,13.7369,-9.8191
-69.2718,10.9520,-9.8207
-69.6548,8.1495,-9.8224
-69.9245,5.3340,-9.8241
-70.0804,2.5099,-9.8257
-70.1224,-0.3181,-9.8274
-70.0502,-3.1454,-9.8290
-69.8641,-5.9673,-9.8307
-69.5644,-8.7794,-9.8324
-69.1515,-11.5770,-9.8340
-68.6262,-14.3556,-9.8357
-67.9893,-17.1107,-9.8373
-67.2418,-19.8377,-9.8390
-66.3850,-22.5323,-9.8406
-65.4203,-25.1901,-9.8423
-64.3492,-27.8067,-9.8440
-63.1735,-30.3779,-9.8456
-61.8952,-32.8996,-9.8473
-60.5162,-35.3676,-9.8489
-59.0389,-37.7778,-9.8506
-57.4656,-40.1265,-9.8522
-55.7990,-42.4097,-9.8539
-54.0418,-44.6239,-9.8555
-52.1967,-46.7652,-9.8571
-50.2668,-48.8304,-9.8588
-48.2553,-50.8160,-9.8604
-46.1654,-52.7188,-9.8621
-44.0006,-54.5358,-9.8637
-41.7644,-56.2639,-9.8654
-39.4603,-57.9004,-9.8670
-37.0923,-59.4426,-9.8687
-34.6640,-60.8880,-9.8703
-32.1795,-62.2342,-9.8720
-29.6428,-63.4791,-9.8736
-27.0581,-64.6208,-9.8752
-24.4295,-65.6572,-9.8769
-21.7614,-66.5867,-9.8785
-19.0580,-67.4079,-9.8802
-16.3238,-68.1194,-9.8818
-13.5632,-68.7200,-9.8834
-10.7808,-69.2088,-9.8851
-7.9809,-69.5850,-9.8867
-5.1683,-69.8479,-9.8884
-2.3475,-69.9973,-9.8900
0.4770,-70.0327,-9.8916
3.3005,-69.9543,-9.8933
6.1185,-69.7620,-9.8949
8.9263,-69.4563,-9.8966
11.7194,-69.0377,-9.8982
14.4934,-68.5067,-9.8998
17.2435,-67.8644,-9.9015
19.9654,-67.1117,-9.9031
22.6546,-66.2499,-9.9048
25.3069,-65.2803,-9.9064
27.9178,-64.2047,-9.9080
30.4831,-63.0247,-9.9097
32.9987,-61.7422,-9.9113
35.4604,-60.3594,-9.9130
37.8643,-58.8785,-9.9146
40.2064,-57.3019,-9.9162
42.4829,-55.6322,-9.9179
44.6903,-53.8721,-9.9195
46.8248,-52.0245,-9.9212
48.8829,-50.0924,-9.9228
50.8615,-48.0789,-9.9245
52.7571,-45.9874,-9.9261
54.5669,-43.8212,-9.9277
56.2877,-41.5838,-9.9294
57.9169,-39.2790,-9.9310
59.4518,-36.9104,-9.9327
60.8898,-34.4819,-9.9343
62.2287,-31.9975,-9.9360
63.4663,-29.4612,-9.9376
64.6006,-26.8771,-9.9393
65.6297,-24.2495,-9.9409
66.5520,-21.5826,-9.9426
67.3660,-18.8808,-9.9442
68.0704,-16.1484,-9.9459
68.6639,-13.3900,-9.9475
69.1458,-10.6099,-9.9492
69.5151,-7.8128,-9.9508
69.7713,-5.0031,-9.9525
69.9141,-2.1855,-9.9541
69.9469,-0.0000,-9.9551
69.9469,0.0000,-9.9551
69.8869,2.8335,-9.9569
69.7123,5.6622,-9.9588
69.4232,8.4813,-9.9606
69.0201,11.2863,-9.9624
68.5038,14.0726,-9.9642
67.8750,16.8356,-9.9660
67.1349,19.5708,-9.9678
66.2846,22.2736,-9.9697
65.3255,24.9397,-9.9715
64.2593,27.5646,-9.9733
63.0877,30.1441,-9.9751
61.8125,32.6739,-9.9769
60.4360,35.1499,-9.9787
58.9604,37.5680,-9.9804
57.3881,39.9243,-9.9822
55.7217,42.2148,-9.9840
53.9639,44.4359,-9.9858
52.1176,46.5839,-9.9876
50.1860,48.6553,-9.9894
48.1720,50.6466,-9.9911
46.0792,52.5547,-9.9929
43.9108,54.3763,-9.9947
41.6705,56.1086,-9.9964
39.3620,57.7486,-9.9982
36.9890,59.2937,-10.0000
34.5554,60.7413,-10.0017
32.0653,62.0892,-10.0035
29.5227,63.3350,-10.0052
26.9319,64.4767,-10.0070
24.2970,65.5126,-10.0088
21.6224,66.4408,-10.0105
18.9125,67.2598,-10.0122
16.1717,67.9684,-10.0140
13.4046,68.5654,-10.0157
10.6156,69.0498,-10.0175
7.8095,69.4207,-10.0192
4.9907,69.6777,-10.0209
2.1639,69.8203,-10.0227
-0.6663,69.8483,-10.0244
-3.4951,69.7616,-10.0261
-6.3181,69.5604,-10.0279
-9.1304,69.2450,-10.0296
-11.9276,68.8160,-10.0313
-14.7050,68.2740,-10.0330
-17.4581,67.6200,-10.0347
-20.1823,66.8550,-10.0365
-22.8732,65.9803,-10.0382
-25.5264,64.9974,-10.0399
-28.1402,63.9066,-10.0416
-30.7050,62.7120,-10.0433
-33.2192,61.4146,-10.0450
-35.6787,60.0164,-10.0467
-38.0794,58.5198,-10.0485
-40.4175,56.9272,-10.0502
-42.6891,55.2413,-10.0519
-44.8904,53.4648,-10.0536
-47.0179,51.6006,-10.0553
-49.0681,49.6518,-10.0570
-51.0375,47.6217,-10.0586
-52.9231,45.5135,-10.0603
-54.7216,43.3307,-10.0620
-56.4302,41.0770,-10.0637
-58.0460,38.7559,-10.0654
-59.5664,36.3714,-10.0671
-60.9889,33.9273,-10.0688
-62.3112,31.4277,-10.0705
-63.5311,28.8767,-10.0722
-64.6466,26.2784,-10.0738
-65.6560,23.6371,-10.0755
-66.5574,20.9573,-10.0772
-67.3496,18.2431,-10.0789
-68.0311,15.4993,-10.0805
-68.6009,12.7301,-10.0822
-69.0580,9.9403,-10.0839
-69.4017,7.1343,-10.0856
-69.6314,4.3167,-10.0872
-69.7469,1.4923,-10.0889
-69.7478,-1.3344,-10.0906
-69.6342,-4.1587,-10.0923
-69.4062,-6.9760,-10.0939
-69.0644,-9.7817,-10.0956
-68.6092,-12.5711,-10.0973
-68.0414,-15.3397,-10.0989
-67.3619,-18.0829,-10.1006
-66.5718,-20.7963,-10.1022
-65.6726,-23.4754,-10.1039
-64.6655,-26.1157,-10.1056
-63.5524,-28.7130,-10.1072
-62.3350,-31.2630,-10.1089
-61.0154,-33.7614,-10.1105
-59.5956,-36.2043,-10.1122
-58.0781,-38.5876,-10.1139
-56.4654,-40.9074,-10.1155
-54.7600,-43.1599,-10.1172
-52.9649,-45.3414,-10.1188
-51.0829,-47.4483,-10.1205
-49.1172,-49.4771,-10.1221
-47.0710,-51.4246,-10.1238
-44.9477,-53.2876,-10.1254
-42.7506,-55.0629,-10.1271
-40.4836,-56.7477,-10.1287
-38.1502,-58.3393,-10.1304
-35.7544,-59.8349,-10.1320
-33.2999,-61.2323,-10.1337
-30.7910,-62.5290,-10.1353
-28.2317,-63.7229,-10.1370
-25.6263,-64.8122,-10.1386
-22.9789,-65.7950,-10.1403
-20.2939,-66.6698,-10.1419
-17.5758,-67.4350,-10.1436
-14.8291,-68.0894,-10.1452
-12.0582,-68.6320,-10.1469
-9.2676,-69.0619,-10.1485
-6.4620,-69.3784,-10.1502
-3.6460,-69.5810,-10.1518
-0.8242,-69.6693,-10.1535
1.9988,-69.6433,-10.1551
4.8183,-69.5029,-10.1568
7.6297,-69.2484,-10.1584
10.4284,-68.8802,-10.1601
13.2099,-68.3990,-10.1617
15.9694,-67.8055,-10.1634
18.7025,-67.1007,-10.1650
21.4048,-66.2858,-10.1667
24.0718,-65.3622,-10.1683
26.6990,-64.3313,-10.1700
29.2823,-63.1948,-10.1716
31.8173,-61.9547,-10.1732
34.2999,-60.6129,-10.1749
36.7260,-59.1717,-10.1765
39.0917,-57.6334,-10.1782
41.3931,-56.0007,-10.1798
43.6263,-54.2761,-10.1815
45.7878,-52.4625,-10.1831
47.8739,-50.5629,-10.1848
49.8814,-48.5803,-10.1864
51.8068,-46.5182,-10.1881
53.6470,-44.3798,-10.1897
55.3990,-42.1688,-10.1914
57.0600,-39.8886,-10.1930
58.6271,-37.5431,-10.1947
60.0980,-35.1361,-10.1964
61.4700,-32.6715,-10.1980
62.7411,-30.1535,-10.1997
63.9090,-27.5862,-10.2013
64.9720,-24.9737,-10.2030
65.9282,-22.3204,-10.2046
66.7762,-19.6306,-10.2063
67.5144,-16.9088,-10.2079
68.1417,-14.1594,-10.2096
68.6572,-11.3869,-10.2113
69.0598,-8.5959,-10.2129
69.3491,-5.7910,-10.2146
69.5245,-2.9767,-10.2163
69.5838,-0.1577,-10.2193
69.5862,-0.0000,-10.2177
69.5862,-0.0000,-10.2177
69.5261,2.8320,-10.2195
69.3507,5.6590,-10.2214
69.0604,8.4765,-10.2232
68.6558,11.2797,-10.2250
68.1374,14.0640,-10.2268
67.5061,16.8248,-10.2287
66.7630,19.5576,-10.2305
65.9094,22.2577,-10.2323
64.9466,24.9208,-10.2341
63.8763,27.5424,-10.2359
62.7002,30.1181,-10.2377
61.4204,32.6438,-10.2395
60.0388,35.1152,-10.2413
58.5579,37.5282,-10.2431
56.9800,39.8789,-10.2449
55.3079,42.1634,-10.2467
53.5442,44.3778,-10.2485
51.6919,46.5185,-10.2503
49.7541,48.5820,-10.2521
47.7341,50.5649,-10.2539
45.6350,52.4638,-10.2557
43.4605,54.2757,-10.2574
41.2142,55.9975,-10.2592
38.8997,57.6264,-10.2610
36.5210,59.1598,-10.2628
34.0819,60.5950,-10.2645
31.5865,61.9296,-10.2663
29.0389,63.1616,-10.2681
26.4434,64.2889,-10.2698
23.8043,65.3095,-10.2716
21.1259,66.2219,-10.2733
18.4127,67.0245,-10.2751
15.6692,67.7160,-10.2768
12.8999,68.2952,-10.2786
10.1094,68.7613,-10.2803
7.3024,69.1134,-10.2821
4.4835,69.3509,-10.2838
1.6573,69.4736,-10.2856
-1.1714,69.4811,-10.2873
-3.9980,69.3735,-10.2890
-6.8177,69.1509,-10.2908
-9.6260,68.8138,-10.2925
-12.4181,68.3628,-10.2942
-15.1895,67.7984,-10.2960
-17.9354,67.1218,-10.2977
-20.6516,66.3341,-10.2994
-23.3332,65.4364,-10.3011
-25.9761,64.4304,-10.3029
-28.5785,63.3165,-10.3046
-31.1306,62.0988,-10.3063
-33.6310,60.7784,-10.3080
-36.0756,59.3573,-10.3098
-38.4601,57.8379,-10.3115
-40.7808,56.2228,-10.3132
-43.0338,54.5147,-10.3149
-45.2153,52.7163,-10.3166
-47.3217,50.8307,-10.3183
-49.3496,48.8611,-10.3200
-51.2955,46.8106,-10.3217
-53.1564,44.6826,-10.3234
-54.9290,42.4808,-10.3251
-56.6105,40.2087,-10.3268
-58.1981,37.8702,-10.3285
-59.6892,35.4690,-10.3302
-61.0812,33.0093,-10.3319
-62.3720,30.4950,-10.3336
-63.5593,27.9303,-10.3353
-64.6412,25.3196,-10.3370
-65.6160,22.6670,-10.3386
-66.4819,19.9771,-10.3403
-67.2376,17.2543,-10.3420
-67.8819,14.5030,-10.3437
-68.4136,11.7279,-10.3454
-68.8320,8.9335,-10.3471
-69.1363,6.1246,-10.3487
-69.3259,3.3056,-10.3504
-69.4007,0.4814,-10.3521
-69.3605,-2.3434,-10.3538
-69.2054,-5.1642,-10.3555
-68.9357,-7.9762,-10.3571
-68.5517,-10.7748,-10.3588
-68.0541,-13.5554,-10.3605
-67.4438,-16.3133,-10.3622
-66.7218,-19.0440,-10.3638
-65.8893,-21.7430,-10.3655
-64.9477,-24.4058,-10.3672
-63.8985,-27.0279,-10.3688
-62.7435,-29.6051,-10.3705
-61.4846,-32.1331,-10.3722
-60.1239,-34.6077,-10.3738
-58.6637,-37.0247,-10.3755
-57.1064,-39.3803,-10.3772
-55.4546,-41.6704,-10.3788
-53.7109,-43.8914,-10.3805
-51.8784,-46.0395,-10.3822
-49.9601,-48.1111,-10.3838
-47.9591,-50.1029,-10.3855
-45.8787,-52.0116,-10.3871
-43.7225,-53.8339,-10.3888
-41.4940,-55.5669,-10.3905
-39.1968,-57.2078,-10.3921
-36.8349,-58.7537,-10.3938
-34.4120,-60.2022,-10.3954
-31.9324,-61.5508,-10.3971
-29.3999,-62.7974,-10.3988
-26.8189,-63.9398,-10.4004
-24.1937,-64.9762,-10.4021
-21.5285,-65.9048,-10.4037
-18.8278,-66.7242,-10.4054
-16.0961,-67.4330,-10.4070
-13.3379,-68.0300,-10.4087
-10.5579,-68.5143,-10.4103
-7.7604,-68.8849,-10.4120
-4.9503,-69.1415,-10.4137
-2.1322,-69.2834,-10.4153
0.6893,-69.3105,-10.4170
3.5094,-69.2228,-10.4186
6.3235,-69.0203,-10.4203
9.1270,-68.7036,-10.4219
11.9152,-68.2730,-10.4236
14.6835,-67.7293,-10.4252
17.4272,-67.0734,-10.4269
20.1419,-66.3064,-10.4285
22.8230,-65.4296,-10.4302
25.4662,-64.4444,-10.4319
28.0669,-63.3525,-10.4335
30.6210,-62.1557,-10.4352
33.1242,-60.8560,-10.4368
35.5724,-59.4556,-10.4385
37.9614,-57.9567,-10.4401
40.2874,-56.3619,-10.4418
42.5465,-54.6737,-10.4434
44.7349,-52.8951,-10.4451
46.8491,-51.0290,-10.4468
48.8854,-49.0785,-10.4484
50.8407,-47.0467,-10.4501
52.7116,-44.9371,-10.4517
54.4950,-42.7532,-10.4534
56.1880,-40.4986,-10.4550
57.7878,-38.1771,-10.4567
59.2917,-35.7924,-10.4584
60.6973,-33.3486,-10.4600
62.0022,-30.8496,-10.4617
63.2043,-28.2997,-10.4634
64.3016,-25.7032,-10.4650
65.2923,-23.0641,-10.4667
66.1747,-20.3870,-10.4683
66.9474,-17.6764,-10.4700
67.6091,-14.9366,-10.4717
68.1588,-12.1722,-10.4733
68.5954,-9.3879,-10.4750
68.9184,-6.5882,-10.4767
69.1272,-3.7777,-10.4783
69.2217,-0.9612,-10.4798
69.2277,-0.0000,-10.4803
69.2277,0.0000,-10.4803
69.1673,2.8304,-10.4821
68.9912,5.6558,-10.4840
68.6998,8.4716,-10.4858
68.2935,11.2730,-10.4876
67.7731,14.0554,-10.4895
67.1393,16.8140,-10.4913
66.3933,19.5443,-10.4931
65.5363,22.2418,-10.4950
64.5698,24.9018,-10.4968
63.4954,27.5201,-10.4986
62.3149,30.0921,-10.5004
61.0303,32.6136,-10.5022
59.6437,35.0803,-10.5040
58.1574,37.4883,-10.5058
56.5740,39.8334,-10.5077
54.8961,42.1117,-10.5095
53.1266,44.3194,-10.5113
51.2683,46.4528,-10.5131
49.3244,48.5084,-10.5148
47.2982,50.4827,-10.5166
45.1930,52.3725,-10.5184
43.0124,54.1746,-10.5202
40.7600,55.8859,-10.5220
38.4397,57.5037,-10.5238
36.0552,59.0252,-10.5256
33.6106,60.4478,-10.5273
31.1099,61.7693,-10.5291
28.5574,62.9874,-10.5309
25.9573,64.1001,-10.5326
23.3141,65.1056,-10.5344
20.6320,66.0020,-10.5362
17.9156,66.7881,-10.5379
15.1694,67.4624,-10.5397
12.3980,68.0238,-10.5415
9.6062,68.4715,-10.5432
6.7984,68.8046,-10.5450
3.9795,69.0227,-10.5467
1.1541,69.1253,-10.5485
-1.6730,69.1123,-10.5502
-4.4971,68.9838,-10.5520
-7.3135,68.7399,-10.5537
-10.1175,68.3810,-10.5554
-12.9044,67.9079,-10.5572
-15.6695,67.3212,-10.5589
-18.4082,66.6220,-10.5606
-21.1159,65.8114,-10.5624
-23.7881,64.8909,-10.5641
-26.4231,63.8607,-10.5659
-29.0111,62.7248,-10.5676
-31.5504,61.4841,-10.5693
-34.0367,60.1407,-10.5710
-36.4660,58.6968,-10.5728
-38.8341,57.1548,-10.5745
-41.1371,55.5173,-10.5762
-43.3711,53.7871,-10.5779
-45.5325,51.9671,-10.5796
-47.6176,50.0603,-10.5813
-49.6229,48.0699,-10.5831
-51.5451,45.9992,-10.5848
-53.3809,43.8518,-10.5865
-55.1274,41.6311,-10.5882
-56.7816,39.3410,-10.5899
-58.3406,36.9853,-10.5916
-59.8021,34.5678,-10.5933
-61.1634,32.0928,-10.5950
-62.4223,29.5642,-10.5967
-63.5768,26.9863,-10.5984
-64.6248,24.3635,-10.6001
-65.5647,21.7001,-10.6018
-66.3950,19.0006,-10.6035
-67.1141,16.2695,-10.6052
-67.7209,13.5114,-10.6069
-68.2144,10.7308,-10.6086
-68.5939,7.9325,-10.6102
-68.8586,5.1212,-10.6119
-69.0081,2.3014,-10.6136
-69.0422,-0.5220,-10.6153
-68.9608,-3.3444,-10.6170
-68.7641,-6.1609,-10.6187
-68.4525,-8.9670,-10.6204
-68.0264,-11.7579,-10.6220
-67.4865,-14.5290,-10.6237
-66.8338,-17.2756,-10.6254
-66.0694,-19.9931,-10.6271
-65.1946,-22.6770,-10.6288
-64.2107,-25.3228,-10.6304
-63.1196,-27.9260,-10.6321
-61.9230,-30.4824,-10.6338
-60.6229,-32.9877,-10.6355
-59.2215,-35.4376,-10.6371
-57.7211,-37.8281,-10.6388
